open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1713614400000,0.152180,0.152830,0.151450,0.152350,149320690,1713617999999,22728560.374520,56037,72646295,11059647.985840,0
1713618000000,0.152340,0.153900,0.152290,0.153130,161746905,1713621599999,24775623.494350,62954,80072382,12264553.683260,0
1713621600000,0.153130,0.153900,0.152710,0.153470,143308696,1713625199999,21981315.989530,51005,75791566,11629209.943160,0
1713625200000,0.153470,0.158490,0.152850,0.157900,461427926,1713628799999,72121444.823520,134274,254983165,39857768.856220,0
1713628800000,0.157910,0.159420,0.156500,0.158750,563451357,1713632399999,89165899.312290,167112,269686380,42691657.241370,0
1713632400000,0.158740,0.165100,0.158700,0.163530,937855768,1713635999999,152463894.034950,280349,496987040,80797787.560290,0
1713636000000,0.163530,0.164230,0.161300,0.161850,405063101,1713639599999,65801977.463890,161194,192776161,31320474.103170,0
1713639600000,0.161850,0.162170,0.159940,0.161260,345450971,1713643199999,55593801.360420,109133,147609504,23765140.044210,0
1713643200000,0.161250,0.163430,0.161250,0.162480,392121645,1713646799999,63666734.567520,115976,200248615,32524563.195190,0
1713646800000,0.162480,0.163580,0.161790,0.162520,200034297,1713650399999,32553679.134580,72927,109898340,17893326.219190,0
1713650400000,0.162520,0.162780,0.160860,0.161430,203719410,1713653999999,32985039.840150,91440,88690532,14365625.051070,0
1713654000000,0.161410,0.163150,0.161210,0.162510,131729002,1713657599999,21383006.249590,62590,61973769,10061150.444070,0
1713657600000,0.162520,0.162600,0.159280,0.160200,345541973,1713661199999,55559616.448870,142083,163923515,26368601.196660,0
1713661200000,0.160210,0.161890,0.160070,0.160990,136522181,1713664799999,21994928.086400,68006,72880695,11742842.469920,0
1713664800000,0.160990,0.164830,0.160850,0.163610,357001725,1713668399999,58209762.984400,125306,196488789,32046023.735820,0
1713668400000,0.163610,0.165780,0.162590,0.163180,471760609,1713671999999,77489492.170650,169780,227488938,37380813.148410,0
1713672000000,0.163180,0.163580,0.161770,0.163060,190926098,1713675599999,31080437.390940,90578,96774663,15758165.485180,0
1713675600000,0.163070,0.164250,0.162730,0.163590,154671917,1713679199999,25302667.592450,70172,75223561,12308806.161000,0
1713679200000,0.163590,0.165210,0.162900,0.163420,205953908,1713682799999,33773354.052420,77899,111555348,18301853.445960,0
1713682800000,0.163410,0.163690,0.161590,0.163010,248584525,1713686399999,40455161.684780,85116,124442105,20258267.535770,0
1713686400000,0.163000,0.163530,0.161800,0.161990,155814958,1713689999999,25334300.463820,70620,78234776,12721925.269550,0
1713690000000,0.161990,0.162640,0.161050,0.161840,167785831,1713693599999,27128239.303990,74715,80651521,13041340.642830,0
1713693600000,0.161840,0.162120,0.160580,0.161700,163285208,1713697199999,26357481.179460,74086,81429752,13145129.614950,0
1713697200000,0.161700,0.163100,0.161070,0.161960,192970367,1713700799999,31277331.091730,84620,95352874,15455672.804810,0
1713700800000,0.161970,0.162480,0.160090,0.160380,167354938,1713704399999,26989238.299690,79468,78461467,12656343.647420,0
1713704400000,0.160390,0.160970,0.158220,0.158940,386042214,1713707999999,61605444.721050,120418,174474205,27856254.636800,0
1713708000000,0.158910,0.159930,0.158310,0.158770,205699266,1713711599999,32748269.757770,78389,97414716,15510490.299990,0
1713711600000,0.158760,0.160660,0.158660,0.160130,186272043,1713715199999,29776826.624250,74075,101823047,16278065.319730,0
1713715200000,0.160130,0.160320,0.155010,0.156460,731552098,1713718799999,114856879.275550,213883,327899874,51479093.561640,0
1713718800000,0.156460,0.157840,0.155520,0.157480,265861067,1713722399999,41614654.390310,90459,137480237,21524793.691950,0
1713722400000,0.157470,0.158180,0.156680,0.157530,164091344,1713725999999,25858353.979240,60379,87922202,13857804.189470,0
1713726000000,0.157520,0.158600,0.156870,0.157060,204801944,1713729599999,32305678.495140,71673,97383052,15364791.069170,0
1713729600000,0.157050,0.158720,0.156630,0.158580,195297255,1713733199999,30832818.212810,67416,98189799,15500432.071690,0
1713733200000,0.158590,0.160340,0.157910,0.158090,203154272,1713736799999,32362630.290340,79958,105872520,16863712.844280,0
1713736800000,0.158100,0.159800,0.157830,0.158640,182966698,1713740399999,29068457.594460,73602,97201762,15442846.302650,0
1713740400000,0.158640,0.158860,0.157590,0.158150,87650150,1713743999999,13858874.898220,44650,41409373,6547309.697730,0
1713744000000,0.158140,0.160780,0.157620,0.158570,334189511,1713747599999,53214707.459660,133262,169114445,26935629.412370,0
1713747600000,0.158580,0.160900,0.157230,0.157810,370113091,1713751199999,58698388.851600,155344,179512632,28465543.779730,0
1713751200000,0.157800,0.158430,0.156310,0.157720,241145300,1713754799999,37907087.805030,121250,110210713,17327587.641550,0
1713754800000,0.157700,0.161870,0.157430,0.160630,387016273,1713758399999,61973316.757900,133629,190525069,30498912.782790,0
1713758400000,0.160630,0.161550,0.160130,0.160860,223605429,1713761999999,35975813.621850,96090,106839515,17190330.111290,0
1713762000000,0.160860,0.162470,0.160460,0.162260,200047771,1713765599999,32292845.341200,80995,104566568,16881872.298540,0
1713765600000,0.162270,0.163320,0.161700,0.162140,225225315,1713769199999,36591130.076820,94560,112409864,18263753.141350,0
1713769200000,0.162140,0.162980,0.160320,0.160420,197086702,1713772799999,31828550.862070,80550,89192762,14414359.079760,0
1713772800000,0.160430,0.161480,0.159500,0.159960,201085560,1713776399999,32267041.901180,79534,100158927,16075468.740240,0
1713776400000,0.159960,0.160720,0.159000,0.160160,200750068,1713779999999,32105336.169750,76615,95472082,15270202.555180,0
1713780000000,0.160160,0.161130,0.159780,0.160080,166702647,1713783599999,26734724.149880,61405,85624502,13731866.541010,0
1713783600000,0.160080,0.160240,0.158500,0.159550,176012009,1713787199999,28041656.642680,63803,88129924,14042033.913310,0
1713787200000,0.159550,0.160530,0.159070,0.160430,174908993,1713790799999,27973174.841470,69399,85868579,13732965.851520,0
1713790800000,0.160440,0.161250,0.158890,0.160210,244148339,1713794399999,39124865.875880,93150,120639650,19338782.826300,0
1713794400000,0.160200,0.161060,0.158840,0.159190,260343639,1713797999999,41676276.159570,94826,118596128,18993795.598330,0
1713798000000,0.159180,0.159490,0.157430,0.158470,331748231,1713801599999,52504430.766240,110899,150751316,23864315.760100,0
1713801600000,0.158480,0.159870,0.157710,0.158780,332258161,1713805199999,52714762.740050,106062,167495129,26583497.396100,0
1713805200000,0.158780,0.161920,0.158710,0.160700,358251593,1713808799999,57541245.590560,123514,190406495,30588436.869270,0
1713808800000,0.160710,0.161240,0.159770,0.160000,153948715,1713812399999,24710948.670100,59367,62097860,9970307.894110,0
1713812400000,0.160010,0.160410,0.159040,0.160090,108687093,1713815999999,17363178.227040,50435,58140854,9288919.799990,0
1713816000000,0.160080,0.161540,0.159870,0.161150,139297879,1713819599999,22397185.116750,55835,77277039,12423485.049900,0
1713819600000,0.161150,0.161220,0.160470,0.160950,75277284,1713823199999,12111498.430540,34303,33085473,5323584.995150,0
1713823200000,0.160950,0.162520,0.160900,0.162130,167777783,1713826799999,27122928.920210,69453,92169240,14902955.099700,0
1713826800000,0.162140,0.162570,0.160830,0.161150,151045465,1713830399999,24444822.837070,61601,75145585,12162851.306610,0
1713830400000,0.161150,0.161740,0.160420,0.161720,128040117,1713833999999,20619556.920330,60708,59774596,9626287.499420,0
1713834000000,0.161710,0.162180,0.160500,0.160510,117468042,1713837599999,18936721.875710,60249,56652984,9132261.931880,0
1713837600000,0.160510,0.161120,0.159200,0.159480,128423764,1713841199999,20578362.086350,52187,56595305,9071652.609580,0
1713841200000,0.159480,0.160110,0.158120,0.158500,183001369,1713844799999,29105458.713240,60781,90500749,14398489.305850,0
1713844800000,0.158490,0.159300,0.156750,0.157540,210213111,1713848399999,33220713.466970,71545,91817880,14516396.529440,0
1713848400000,0.157530,0.159150,0.157190,0.158740,193269790,1713851999999,30580509.470290,66306,110624775,17505042.642160,0
1713852000000,0.158740,0.159260,0.157380,0.158010,152895873,1713855599999,24219928.733840,57921,71006308,11250441.013220,0
1713855600000,0.158010,0.158430,0.156710,0.157380,176777779,1713859199999,27846963.004140,60154,83570447,13165107.286050,0
1713859200000,0.157380,0.158530,0.156700,0.158270,139003331,1713862799999,21908201.548200,52498,71862504,11328900.294440,0
1713862800000,0.158270,0.158590,0.157500,0.157980,96910478,1713866399999,15312986.731980,43476,45284222,7156991.481810,0
1713866400000,0.157980,0.159180,0.157930,0.158610,135042581,1713869999999,21417028.683940,50519,68335095,10838749.532180,0
1713870000000,0.158620,0.158750,0.157120,0.158000,147585833,1713873599999,23300231.431220,51580,65502822,10341106.211380,0
1713873600000,0.158000,0.158730,0.157310,0.158320,170896509,1713877199999,27012440.199740,63784,87956646,13905214.458320,0
1713877200000,0.158330,0.160550,0.157840,0.159990,288780216,1713880799999,46007985.746640,104174,156406223,24920086.609720,0
1713880800000,0.160000,0.161590,0.159610,0.161160,399970702,1713884399999,64308368.727720,128123,196781793,31646659.001650,0
1713884400000,0.161150,0.162970,0.160590,0.161100,418884051,1713887999999,67717803.625160,139218,213143479,34471736.958460,0
1713888000000,0.161090,0.162750,0.160410,0.161500,226835381,1713891599999,36698823.278940,89016,109384728,17698119.165310,0
1713891600000,0.161480,0.162880,0.160470,0.162070,201343733,1713895199999,32595817.773000,77755,102878362,16659494.942080,0
1713895200000,0.162080,0.162240,0.160490,0.161200,138551179,1713898799999,22352526.780280,57208,62595954,10098205.113900,0
1713898800000,0.161200,0.161460,0.160510,0.161140,103544161,1713902399999,16672582.692840,43652,50071771,8063371.461290,0
1713902400000,0.161140,0.161290,0.159040,0.160660,193306136,1713905999999,30969564.252210,71984,82357386,13195208.770470,0
1713906000000,0.160660,0.161190,0.159930,0.160330,85744107,1713909599999,13758145.469310,43172,44835718,7194649.122240,0
1713909600000,0.160320,0.160760,0.159330,0.159720,90730729,1713913199999,14531082.113540,46327,43908620,7033122.284960,0
1713913200000,0.159730,0.160070,0.158570,0.159720,112254798,1713916799999,17892583.264100,51869,48997215,7811750.928930,0
1713916800000,0.159720,0.160900,0.159010,0.160650,165921515,1713920399999,26555521.098770,75286,78904090,12628025.683400,0
1713920400000,0.160650,0.162750,0.160460,0.161500,269567679,1713923999999,43604454.223110,93374,137608128,22259992.460780,0
1713924000000,0.161500,0.162310,0.160110,0.160940,194233141,1713927599999,31330111.543850,77350,90563578,14608702.544520,0
1713927600000,0.160950,0.164270,0.160760,0.162680,407403093,1713931199999,66392171.447640,114497,211578627,34479208.792160,0
1713931200000,0.162690,0.163440,0.161020,0.162890,407730882,1713934799999,66154006.516550,108931,196270631,31852048.515800,0
1713934800000,0.162900,0.163430,0.161610,0.161670,225960797,1713938399999,36681801.407670,73314,112059989,18190906.407200,0
1713938400000,0.161660,0.161860,0.160470,0.161610,179224766,1713941999999,28887807.108580,65579,88709074,14300118.034770,0
1713942000000,0.161610,0.162160,0.160930,0.161230,116668069,1713945599999,18859006.842490,47323,56145430,9078150.933020,0
1713945600000,0.161220,0.162700,0.161080,0.162000,182889230,1713949199999,29634683.455690,68931,99376371,16098709.440840,0
1713949200000,0.162010,0.162090,0.160360,0.161060,189003520,1713952799999,30450661.765980,67071,87105526,14035605.829570,0
1713952800000,0.161070,0.161680,0.160510,0.161530,136643522,1713956399999,22013478.173990,59232,67670109,10901405.255660,0
1713956400000,0.161530,0.164500,0.161250,0.163220,360919948,1713959999999,58906771.001250,102927,189917771,30988483.129980,0
1713960000000,0.163220,0.163660,0.161190,0.161580,290767241,1713963599999,47217508.000900,88478,136864583,22228530.570930,0
1713963600000,0.161590,0.161630,0.158120,0.158650,555245347,1713967199999,88726351.638120,156532,243868574,38985777.626970,0
1713967200000,0.158640,0.159880,0.153940,0.155630,1053473527,1713970799999,164889298.398310,294387,487452434,76333388.177790,0
1713970800000,0.155630,0.155700,0.152200,0.152660,554852774,1713974399999,85421863.888400,180373,263432080,40569866.227630,0
1713974400000,0.152660,0.153910,0.151020,0.153320,474927512,1713977999999,72557724.619020,149987,240651711,36777043.271060,0
1713978000000,0.153330,0.155570,0.153150,0.154600,292364051,1713981599999,45147204.713420,93170,151761767,23431768.672270,0
1713981600000,0.154610,0.154730,0.152360,0.152780,292034120,1713985199999,44861396.957540,87181,143385963,22032354.322250,0
1713985200000,0.152780,0.154440,0.151300,0.153330,278913512,1713988799999,42724119.734210,96345,140421310,21513541.789170,0
1713988800000,0.153320,0.153990,0.151920,0.152640,198542455,1713992399999,30339759.704220,82116,101583668,15523705.407240,0
1713992400000,0.152630,0.153450,0.151630,0.153370,134567931,1713995999999,20552523.401370,49537,70763394,10811555.994560,0
1713996000000,0.153380,0.153440,0.150010,0.150750,239923620,1713999599999,36355035.949940,79542,107100120,16230915.859600,0
1713999600000,0.150750,0.151480,0.149230,0.151300,291082371,1714003199999,43783822.844300,100378,144579985,21750522.300150,0
1714003200000,0.151310,0.152890,0.150890,0.152240,175223935,1714006799999,26634039.532050,69050,85386011,12977120.737810,0
1714006800000,0.152230,0.152940,0.150290,0.150290,143165856,1714010399999,21751594.467960,56197,66325098,10080343.363560,0
1714010400000,0.150290,0.151660,0.149060,0.151210,242701422,1714013999999,36538276.523120,74021,112555588,16953496.329390,0
1714014000000,0.151200,0.151790,0.149800,0.150590,197999604,1714017599999,29833274.989390,60981,103593347,15608572.834010,0
1714017600000,0.150590,0.151010,0.148050,0.150960,323655472,1714021199999,48440640.239790,95660,149010981,22312068.513780,0
1714021200000,0.150950,0.151760,0.149940,0.151130,175007471,1714024799999,26390143.222840,53022,86633917,13063841.088540,0
1714024800000,0.151130,0.151930,0.150920,0.151300,107134363,1714028399999,16218317.009440,37335,57627870,8724034.008290,0
1714028400000,0.151300,0.151680,0.149500,0.150050,163506228,1714031999999,24615353.271210,47995,81499179,12273084.385110,0
1714032000000,0.150060,0.150840,0.148930,0.149850,207997823,1714035599999,31158234.978730,63094,99840275,14957393.040820,0
1714035600000,0.149860,0.151020,0.149190,0.149890,178209821,1714039199999,26742283.328710,50578,88766960,13320337.883230,0
1714039200000,0.149900,0.149930,0.147330,0.148110,377821364,1714042799999,55969337.076900,98217,180343884,26717667.870030,0
1714042800000,0.148110,0.150500,0.148010,0.149930,185559947,1714046399999,27748163.976420,63928,98324886,14701294.908300,0
1714046400000,0.149940,0.151290,0.148410,0.148850,280069791,1714049999999,41960458.168940,85263,132267606,19825874.866710,0
1714050000000,0.148840,0.149840,0.147550,0.149540,301917384,1714053599999,44908223.191850,96368,154042731,22917610.105970,0
1714053600000,0.149540,0.151020,0.148940,0.149480,271745757,1714057199999,40782698.775430,81699,141280813,21208077.806120,0
1714057200000,0.149480,0.151690,0.149130,0.151410,235935510,1714060799999,35506902.817650,72147,111373096,16759078.591680,0
1714060800000,0.151410,0.152750,0.150920,0.152000,315001760,1714064399999,47795935.003000,90293,162775686,24701233.864980,0
1714064400000,0.151990,0.152750,0.151250,0.152330,208945009,1714067999999,31752829.647930,59367,110213123,16751069.783560,0
1714068000000,0.152330,0.152840,0.151680,0.152430,153537622,1714071599999,23364159.736870,49776,81598509,12418847.783990,0
1714071600000,0.152440,0.152620,0.151720,0.152380,83733084,1714075199999,12738504.618120,33204,46228663,7032852.516980,0
1714075200000,0.152380,0.153390,0.151780,0.152870,177783561,1714078799999,27132816.814270,52376,83137657,12690690.163440,0
1714078800000,0.152860,0.154320,0.152780,0.152920,128914341,1714082399999,19782365.474890,42786,62729697,9626986.225060,0
1714082400000,0.152920,0.152940,0.151370,0.151630,129219305,1714085999999,19666868.885680,36794,61628256,9380790.125850,0
1714086000000,0.151630,0.152110,0.151100,0.151230,139224327,1714089599999,21116521.589220,32812,72385624,10980204.082370,0
1714089600000,0.151240,0.151560,0.148520,0.149680,235829050,1714093199999,35340132.591960,71629,99543079,14916044.858280,0
1714093200000,0.149690,0.150750,0.147330,0.149840,291487550,1714096799999,43393863.467720,91495,145613132,21686312.847300,0
1714096800000,0.149830,0.151060,0.149560,0.150730,117889545,1714100399999,17729660.904240,42404,59837004,8997986.510330,0
1714100400000,0.150730,0.151500,0.150280,0.150530,163487644,1714103999999,24672280.824330,42961,80862573,12205527.093740,0
1714104000000,0.150530,0.151240,0.149720,0.150350,130751343,1714107599999,19669949.325520,39910,63593858,9566648.290550,0
1714107600000,0.150360,0.151710,0.150050,0.151670,117384652,1714111199999,17714054.286820,33916,58865125,8886322.375150,0
1714111200000,0.151660,0.151690,0.150130,0.150480,105490195,1714114799999,15911394.636590,32458,52648458,7940635.069510,0
1714114800000,0.150480,0.151130,0.149780,0.150110,137491996,1714118399999,20666820.445140,42487,61639347,9263253.930550,0
1714118400000,0.150110,0.151320,0.149940,0.150840,159530003,1714121999999,24046259.699760,49565,78383693,11814283.817140,0
1714122000000,0.150850,0.151460,0.150520,0.151190,106258481,1714125599999,16048087.023240,37703,53846014,8132077.781540,0
1714125600000,0.151200,0.151510,0.149550,0.149610,142125326,1714129199999,21372288.013780,40006,65179222,9802919.485990,0
1714129200000,0.149610,0.150600,0.149500,0.149650,135440800,1714132799999,20311085.226630,36011,64490245,9674981.507690,0
1714132800000,0.149640,0.150720,0.148500,0.149200,201948986,1714136399999,30223527.295740,59727,89517927,13401964.110690,0
1714136400000,0.149210,0.150200,0.147270,0.150010,329409757,1714139999999,48975095.311610,80856,159896111,23778586.284970,0
1714140000000,0.150000,0.150920,0.148080,0.148530,302537230,1714143599999,45220142.514030,80424,147232540,22008808.039460,0
1714143600000,0.148530,0.148970,0.146780,0.148120,303887830,1714147199999,44907601.058150,78875,138413702,20458881.242710,0
1714147200000,0.148120,0.148730,0.147470,0.148250,153913900,1714150799999,22806243.230590,48034,80219427,11888504.877730,0
1714150800000,0.148240,0.149560,0.148020,0.149460,114405715,1714154399999,17038105.573740,39018,60604419,9024054.016270,0
1714154400000,0.149470,0.150030,0.149210,0.149890,82495084,1714157999999,12345463.790610,30303,36214234,5419765.824350,0
1714158000000,0.149890,0.150000,0.149200,0.149270,77274961,1714161599999,11553645.074930,26594,35659323,5331173.759390,0
1714161600000,0.149270,0.150230,0.149220,0.149400,110595030,1714165199999,16553536.747720,32437,51795942,7753075.020760,0
1714165200000,0.149390,0.149640,0.148520,0.149330,84271682,1714168799999,12559038.776340,26451,41641282,6206254.734120,0
1714168800000,0.149330,0.149410,0.146740,0.147260,185542089,1714172399999,27401538.776440,53498,87165051,12868209.781520,0
1714172400000,0.147260,0.147930,0.147210,0.147920,78329374,1714175999999,11568408.701520,28384,42751386,6314168.568160,0
1714176000000,0.147910,0.148910,0.145590,0.147140,337864250,1714179599999,49693294.493850,88602,158608160,23331996.089450,0
1714179600000,0.147150,0.147240,0.141450,0.144210,704632851,1714183199999,101586811.814580,182007,310709352,44808693.779950,0
1714183200000,0.144210,0.146770,0.143800,0.145750,194787429,1714186799999,28323467.222530,75656,99579886,14476183.600850,0
1714186800000,0.145750,0.146880,0.145570,0.146440,134341366,1714190399999,19659386.342930,40538,60246403,8816739.817450,0
1714190400000,0.146440,0.146870,0.145910,0.146450,116408140,1714193999999,17044993.614080,34557,56290214,8244306.842770,0
1714194000000,0.146450,0.146600,0.144420,0.145710,206345354,1714197599999,30010020.182020,50885,99252504,14437625.290730,0
1714197600000,0.145710,0.146410,0.145020,0.145290,114074231,1714201199999,16623429.268220,37444,57444819,8372503.673050,0
1714201200000,0.145290,0.145910,0.144880,0.145000,80756493,1714204799999,11744637.362630,28329,38885345,5656184.455330,0
1714204800000,0.145000,0.145290,0.144530,0.145110,89709299,1714208399999,13004609.134870,32978,45113721,6539852.866310,0
1714208400000,0.145100,0.145550,0.144420,0.145080,103400550,1714211999999,14992030.894170,32950,52630164,7631201.981390,0
1714212000000,0.145070,0.145240,0.143630,0.143940,147650772,1714215599999,21306707.810750,39919,70709350,10203406.363720,0
1714215600000,0.143940,0.144630,0.143050,0.144050,160986876,1714219199999,23161283.799180,45727,78466513,11291315.724980,0
1714219200000,0.144050,0.145230,0.143680,0.144970,152185265,1714222799999,22034639.494900,44019,74803553,10831601.649960,0
1714222800000,0.144970,0.146620,0.144830,0.146540,196731553,1714226399999,28717124.451730,53609,107461358,15684763.828520,0
1714226400000,0.146540,0.147150,0.145690,0.145980,160874951,1714229999999,23542875.646310,47113,73203891,10713043.393330,0
1714230000000,0.145980,0.146430,0.145120,0.145560,111303564,1714233599999,16222853.522890,34938,56553395,8243071.907170,0
1714233600000,0.145570,0.146510,0.145280,0.145710,136833261,1714237199999,19960029.869490,41460,66427983,9689520.413550,0
1714237200000,0.145710,0.149110,0.145690,0.148770,244835155,1714240799999,36163674.509830,73880,129360230,19108827.060040,0
1714240800000,0.148780,0.149650,0.146610,0.147910,374363875,1714244399999,55373221.830000,90138,174290002,25786777.235950,0
1714244400000,0.147910,0.148170,0.147350,0.148060,112131982,1714247999999,16566906.559360,35564,55067466,8137783.896930,0
1714248000000,0.148070,0.148230,0.147090,0.147720,69143879,1714251599999,10207009.905010,27838,32639120,4818565.892470,0
1714251600000,0.147720,0.147780,0.146820,0.147120,52022144,1714255199999,7659406.772590,23420,24400614,3592219.264130,0
1714255200000,0.147130,0.147620,0.146640,0.146860,70489248,1714258799999,10369438.223280,24766,38102591,5605331.292980,0
1714258800000,0.146860,0.148050,0.146800,0.147670,73548997,1714262399999,10853507.925450,23989,40702861,6006022.835500,0
1714262400000,0.147670,0.148600,0.147490,0.148290,105417439,1714265999999,15606078.771660,37424,50806506,7522704.853190,0
1714266000000,0.148290,0.149080,0.148080,0.148720,98098343,1714269599999,14582704.698970,32980,46015111,6839426.346910,0
1714269600000,0.148730,0.150530,0.148520,0.150150,201807002,1714273199999,30195439.310020,50494,111054862,16620728.273650,0
1714273200000,0.150150,0.150870,0.149600,0.149910,188956275,1714276799999,28374362.290210,51773,99275187,14907265.264200,0
1714276800000,0.149920,0.150030,0.149390,0.149500,85259160,1714280399999,12765972.072080,27647,41195085,6168329.836150,0
1714280400000,0.149490,0.150320,0.149470,0.149880,90346337,1714283999999,13545543.498060,29859,47382878,7104184.758250,0
1714284000000,0.149890,0.150310,0.149330,0.150030,118674607,1714287599999,17784546.290820,28911,54182789,8122349.802210,0
1714287600000,0.150040,0.150580,0.149880,0.150060,77264224,1714291199999,11602708.339570,26460,37762229,5671248.703180,0
1714291200000,0.150070,0.150280,0.148750,0.149180,125590974,1714294799999,18776676.312090,34592,55900967,8358367.986860,0
1714294800000,0.149180,0.149530,0.148330,0.148980,91948349,1714298399999,13698738.808300,27128,42477105,6328950.504840,0
1714298400000,0.148980,0.149290,0.148150,0.149030,144707100,1714301999999,21536514.276510,36810,80313505,11954528.869710,0
1714302000000,0.149030,0.149240,0.148350,0.148530,112888623,1714305599999,16792557.800820,32124,60345180,8978422.467090,0
1714305600000,0.148530,0.149430,0.148430,0.149340,82959376,1714309199999,12360006.358310,29328,44316108,6602865.616900,0
1714309200000,0.149350,0.150640,0.149140,0.149760,132811421,1714312799999,19917496.384610,43785,69009318,10348830.193590,0
1714312800000,0.149760,0.150210,0.149160,0.149940,107107758,1714316399999,16030832.181310,33127,48593218,7274112.604290,0
1714316400000,0.149950,0.150270,0.149520,0.149880,81258244,1714319999999,12180539.917300,30275,43634659,6541587.903710,0
1714320000000,0.149880,0.150530,0.149710,0.150160,99975378,1714323599999,15005558.412480,34435,52050374,7812892.460620,0
1714323600000,0.150150,0.150520,0.149960,0.150440,60136509,1714327199999,9036300.820910,24904,29180327,4384672.395880,0
1714327200000,0.150440,0.151060,0.149810,0.150900,112461540,1714330799999,16918336.063510,36420,56258877,8464288.556870,0
1714330800000,0.150900,0.150910,0.149940,0.150050,72528396,1714334399999,10907102.149580,23986,32904515,4948558.612440,0
1714334400000,0.150050,0.150370,0.149740,0.150200,69401043,1714337999999,10413865.774410,25885,33865794,5081317.014890,0
1714338000000,0.150200,0.150390,0.149500,0.149650,48311654,1714341599999,7242980.498710,19991,21117412,3166413.921540,0
1714341600000,0.149640,0.149840,0.147370,0.147730,228292746,1714345199999,33897692.395970,64129,98708283,14657677.026570,0
1714345200000,0.147740,0.147800,0.145880,0.146590,350729456,1714348799999,51490115.362750,82509,144572561,21228226.257100,0
1714348800000,0.146590,0.147440,0.146200,0.147200,111524186,1714352399999,16393173.334410,43611,55704821,8188503.929140,0
1714352400000,0.147200,0.147950,0.146790,0.147690,77905417,1714355999999,11483835.588530,37699,40518202,5972491.536630,0
1714356000000,0.147690,0.148030,0.144860,0.145240,292941131,1714359599999,42814393.852740,78450,125019348,18273020.996170,0
1714359600000,0.145240,0.145560,0.143320,0.143780,354822855,1714363199999,51277963.000320,88201,166581477,24079117.240270,0
1714363200000,0.143770,0.145130,0.142970,0.144590,235395564,1714366799999,33990100.376530,58345,111747333,16143056.263410,0
1714366800000,0.144580,0.144700,0.143420,0.144510,123081168,1714370399999,17743280.598910,40855,60737014,8756106.073590,0
1714370400000,0.144500,0.144540,0.140170,0.141490,463491020,1714373999999,65803920.689230,108137,189933356,26964985.452970,0
1714374000000,0.141490,0.141790,0.140340,0.141460,224253204,1714377599999,31660704.734840,61680,111029348,15675458.057040,0
1714377600000,0.141460,0.141580,0.139800,0.141070,202870906,1714381199999,28526346.840600,62097,98575829,13863692.473720,0
1714381200000,0.141070,0.142150,0.140500,0.141730,155025466,1714384799999,21908286.830500,48962,82619428,11676643.247680,0
1714384800000,0.141730,0.142550,0.139430,0.141110,347181845,1714388399999,48997304.632270,74003,172042773,24294290.815780,0
1714388400000,0.141100,0.141480,0.140130,0.140520,173062874,1714391999999,24364754.309970,47657,90304002,12713352.688080,0
1714392000000,0.140510,0.141870,0.139610,0.141780,210187580,1714395599999,29625602.024520,64246,101968412,14374356.642090,0
1714395600000,0.141780,0.142440,0.139730,0.140540,344578266,1714399199999,48596120.971690,87253,169607588,23922393.724650,0
1714399200000,0.140540,0.143180,0.139960,0.142750,284966701,1714402799999,40440960.453380,75775,141360581,20063170.401090,0
1714402800000,0.142760,0.143380,0.142260,0.143170,209351980,1714406399999,29913264.829720,56677,104793200,14973680.833920,0
1714406400000,0.143170,0.143560,0.141470,0.141670,200736153,1714409999999,28615107.767090,55750,96030821,13690714.379520,0
1714410000000,0.141660,0.142460,0.141580,0.142110,120982367,1714413599999,17180933.860330,39515,65833771,9348763.793810,0
1714413600000,0.142110,0.142140,0.140140,0.141070,200046414,1714417199999,28196340.378330,50979,101757703,14342104.037390,0
1714417200000,0.141070,0.141100,0.139730,0.140980,182345115,1714420799999,25577764.147540,49751,90318961,12670169.727400,0
1714420800000,0.140980,0.141760,0.140420,0.140740,122550643,1714424399999,17283645.101720,37504,61857328,8724636.257400,0
1714424400000,0.140740,0.140940,0.139580,0.140760,109517188,1714427999999,15364193.521400,33702,54412630,7634785.586170,0
1714428000000,0.140760,0.144220,0.140630,0.143850,299200997,1714431599999,42797133.006950,87086,145169946,20765312.407990,0
1714431600000,0.143850,0.144670,0.143240,0.143340,208704060,1714435199999,30063486.596490,59087,97214416,14006458.972900,0
1714435200000,0.143340,0.145930,0.142630,0.145580,275241588,1714438799999,39743334.047080,75639,142053088,20505063.378690,0
1714438800000,0.145590,0.145680,0.142540,0.142730,203903958,1714442399999,29436710.346770,59407,87096997,12573088.168620,0
1714442400000,0.142720,0.144190,0.140910,0.143680,308980750,1714445999999,44089135.811330,89441,152712947,21800679.664000,0
1714446000000,0.143690,0.144000,0.143010,0.143580,122672298,1714449599999,17606133.451370,38818,60435564,8673628.060430,0
1714449600000,0.143590,0.144190,0.142560,0.142720,146842410,1714453199999,21032179.360870,38287,68977849,9879809.636650,0
1714453200000,0.142720,0.143130,0.141330,0.142320,175676220,1714456799999,24977670.682740,44445,79541405,11311308.631760,0
1714456800000,0.142330,0.143110,0.142080,0.142910,97359725,1714460399999,13889488.203320,32663,51977833,7415291.072730,0
1714460400000,0.142920,0.143050,0.141700,0.141990,118458680,1714463999999,16868304.909190,33085,57448386,8179711.653320,0
